0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.9999999999999977,0.41135804547300253,0.5318465044362881,0.43285440218359766,0.568566935030848,0.46576948640870913,0.5061809726906905,0.1870804303494327,0.26833304853421486,0.3483315223634262,0.2507388900626187,0.43222771958352413,0.2747211028839594,0.46488456188325067,0.3824570473893467,0.33494489136574684,0.38809210563482915,0.41789171754197374,0.4513322965431066,0.3517766398326786,0.4070184905253793
0.41135804547300253,0.9999999999999998,0.4456661633810004,0.3695015814507402,0.557359733960009,0.42352783592633775,0.4146357060150682,0.1878188367069286,0.24496812355920802,0.2613840904489535,0.262814684600176,0.3572694888764393,0.2527010812241362,0.3523377004501881,0.5272161773271591,0.3481773399236076,0.4124820339371687,0.4068280227055957,0.5713200682033845,0.40703160647640413,0.34111549892605136
0.5318465044362881,0.4456661633810004,0.9999999999999959,0.5347335366922534,0.5043677754112786,0.6058357956805581,0.7114537455933969,0.2220209640892876,0.17020558408772538,0.2220905127190881,0.27633655432604715,0.500186447849694,0.2124425894611392,0.46290489659003703,0.3555605362056708,0.23147622664062514,0.406465837893981,0.3980818721255324,0.37565094474264554,0.3677038438632958,0.39176393645394547
0.43285440218359766,0.3695015814507402,0.5347335366922534,0.9999999999999969,0.385371210970494,0.49289142636298366,0.514141827688696,0.17680547593055435,0.20104039374062127,0.23371280106732029,0.22015992146155416,0.43993782841023393,0.22400531529051454,0.42686107482484237,0.3930642859455962,0.2632316424986315,0.38708972466972175,0.39209350710592594,0.35026603318598976,0.2547032176769883,0.4719303524066077
0.568566935030848,0.557359733960009,0.5043677754112786,0.385371210970494,0.9999999999999948,0.3368118279905795,0.4564238935371576,0.21477936473300763,0.2320358745074884,0.25930636947703833,0.2616936314904684,0.29554277146879765,0.23978682440820429,0.32268455134492574,0.37058662274400994,0.27482443927857714,0.3205560258236547,0.36998897993671054,0.40212643744435234,0.38794704473152825,0.25444123389660833
0.46576948640870913,0.42352783592633775,0.6058357956805581,0.49289142636298366,0.3368118279905795,0.9999999999999956,0.6569411061210718,0.19319612499254782,0.15842951040441033,0.20716319941615252,0.2902854642013794,0.47484488921851203,0.18079006062314212,0.4843496886686979,0.29893242235453593,0.29331623279419433,0.4488439843379952,0.3843111223489584,0.36183398796023525,0.3029789304798325,0.5095535782420145
0.5061809726906905,0.4146357060150682,0.7114537455933969,0.514141827688696,0.4564238935371576,0.6569411061210718,0.9999999999999987,0.16972226706403318,0.21258902959498716,0.24565530558056617,0.20391364906266557,0.4405943165548201,0.20345219555782848,0.4702720779569215,0.33853063404786427,0.28694315743404,0.4183231426366707,0.3793355997314778,0.36127844102754375,0.31835289424127117,0.3966932124116602
0.1870804303494327,0.1878188367069286,0.2220209640892876,0.17680547593055435,0.21477936473300763,0.19319612499254782,0.16972226706403318,1.0000000000000002,0.33431673485776003,0.31791998898026064,0.289432972983879,0.3149221158712595,0.3793824542163432,0.21490039727646415,0.19104224875156295,0.1939484981662836,0.326617968234582,0.2792331598926769,0.24380622381698136,0.1941644525740725,0.345347422402914
0.26833304853421486,0.24496812355920802,0.17020558408772538,0.20104039374062127,0.2320358745074884,0.15842951040441033,0.21258902959498716,0.33431673485776003,1.0000000000000007,0.5032895317155226,0.2799669562784597,0.354897495944094,0.4742992602653089,0.31871167782013476,0.28259208995581475,0.28040678427509313,0.3024883973585152,0.23970237684477075,0.3572565968308321,0.20538068306643387,0.2579652551980017
0.3483315223634262,0.2613840904489535,0.2220905127190881,0.23371280106732029,0.25930636947703833,0.20716319941615252,0.24565530558056617,0.31791998898026064,0.5032895317155226,0.9999999999999936,0.31533127964172425,0.39958315324871785,0.4126508955094414,0.38764427300826393,0.25610816013335425,0.317524510561689,0.3927444905891663,0.29498989334367126,0.327100849598789,0.17688936298598928,0.3504157781861277
