0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1.0000000000000013,0.4171606194595795,0.5976424746347426,0.4723952963177626,0.5914085212478353,0.43403436685153224,0.5648605364384489,0.2053785490202771,0.2489596073765558,0.2597588026289295,0.1651373735903297,0.40826685552788095,0.30673630928452883,0.4542353350210275,0.40030584316350987,0.2854377941244521,0.43557461429222205,0.4157106899096978,0.4315267909408579,0.392126049687479,0.4361315442678193
0.4171606194595795,1.0000000000000009,0.500341514962459,0.38332830829765874,0.5453625450849067,0.3941250269723673,0.3966474513772152,0.23789485175348518,0.3080596746384563,0.2756821907064784,0.3328245218363321,0.3763658556473213,0.30249648231730303,0.3788423206162306,0.5484163446721746,0.3633473941570862,0.46432739745922125,0.47989100077422703,0.5891136936691197,0.4847496055825101,0.41109989239169564
0.5976424746347426,0.500341514962459,1.0000000000000007,0.5936668309053887,0.529817609957451,0.5781473751633149,0.7290298581058501,0.28219007082767644,0.20742675048692968,0.22763385193853294,0.26876989042648763,0.5017471826263817,0.2780322329426712,0.5737328264336963,0.44365095374582075,0.24437600534733,0.48869259979899515,0.4474352180396129,0.4381774461931679,0.40268474338682697,0.46501636883786546
0.4723952963177626,0.38332830829765874,0.5936668309053887,1.0000000000000007,0.39368773084961267,0.5177790144257864,0.585876113163906,0.23974769227119214,0.2176026465055827,0.24510540335715975,0.2698821130660068,0.4856441992418171,0.29248057210708783,0.48260181449057227,0.3945874472428368,0.28403883024214416,0.43591087943480733,0.45061972294942637,0.3588657904211113,0.2734685954051227,0.5277998048715732
0.5914085212478353,0.5453625450849067,0.529817609957451,0.39368773084961267,1.0000000000000009,0.3402660230656908,0.4476473670186502,0.26099885049374216,0.2810095851509126,0.24099605068435873,0.2437741861773021,0.27777806610700256,0.32247287054008356,0.33333807012307454,0.37280714543276205,0.2766886609788017,0.36268684215137714,0.4176351698310954,0.4044697523697923,0.44620803402360776,0.30981749217926097
0.43403436685153224,0.3941250269723673,0.5781473751633149,0.5177790144257864,0.3402660230656908,1.0000000000000018,0.6517756975289087,0.21953513905483468,0.16346439998787113,0.19253491925075397,0.257842455695784,0.42258242616917585,0.24555827534147356,0.45354102171296595,0.30377621695532925,0.2708095021739091,0.44215053572059465,0.3915422376063674,0.3093741960160175,0.31786642020943234,0.5068405363476405
0.5648605364384489,0.3966474513772152,0.7290298581058501,0.585876113163906,0.4476473670186502,0.6517756975289087,0.9999999999999983,0.2273930666366151,0.22955891306853396,0.22452582421640446,0.21280613052742242,0.48300306643955404,0.2961435312146422,0.5061733563459161,0.38566737762941944,0.2809308745104625,0.47207268234172933,0.4258646314912505,0.38080821037173135,0.32265946028994685,0.4681524515143427
0.2053785490202771,0.23789485175348518,0.28219007082767644,0.23974769227119214,0.26099885049374216,0.21953513905483468,0.2273930666366151,0.9999999999999999,0.27818792639905404,0.3334448740141749,0.3410842608038686,0.30617681163100935,0.3246557732578896,0.2530106066834931,0.26150007600338937,0.22146708604059764,0.3398271579097332,0.3007172520062826,0.2688785119634962,0.25913215108980225,0.3571191529701346
0.2489596073765558,0.3080596746384563,0.20742675048692968,0.2176026465055827,0.2810095851509126,0.16346439998787113,0.22955891306853396,0.27818792639905404,1.0000000000000038,0.4738164780971873,0.3249989947139468,0.3814978130612407,0.47691533139975506,0.2842669475978817,0.2745161089757081,0.2933346261256747,0.33338209166023736,0.2710410834933881,0.3646239399151266,0.2558909585279627,0.2598059746864238
0.2597588026289295,0.2756821907064784,0.22763385193853294,0.24510540335715975,0.24099605068435873,0.19253491925075397,0.22452582421640446,0.3334448740141749,0.4738164780971873,1.0000000000000007,0.35489094245391606,0.39549094064418505,0.4058956426916057,0.3618722369236939,0.25821057804997016,0.31459835393223345,0.41479714072041446,0.30965098582652817,0.30441047213439193,0.1791668996060474,0.36610470328919376
