0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-0.011579936370253563,0.011485930532217026,0.004962692502886057,0.01909550093114376,0.005161496810615063,0.02057272009551525,0.006261165253818035,0.013239661231637001,0.0025852308608591557,-0.013890538364648819,0.0006776227382943034,-0.013238892890512943,-0.011175266467034817,-0.006725635379552841,0.012766484171152115,0.011485857889056206,-0.01437402330338955,-0.019184796139597893,0.02464360184967518,0.009515339508652687,0.017982928082346916
-0.025276415050029755,-0.0029369848780333996,-0.02028258517384529,-0.03848936781287193,-0.017373334616422653,-0.029567718505859375,-0.01575346663594246,-0.010805745609104633,0.01901295967400074,0.018991744145751,-0.07100372016429901,-0.02413026988506317,0.008273135870695114,-0.026607057079672813,0.019745495170354843,0.0015966170467436314,-0.029014233499765396,-0.0014873198233544827,-0.008707405999302864,0.014937488362193108,-0.0405459962785244
-0.008113417774438858,-0.014240570366382599,-0.02781393937766552,-0.023557446897029877,-0.017400270327925682,-0.0065267812460660934,-0.006274572107940912,-0.022394821047782898,0.015230146236717701,-0.007778984494507313,-0.0012266036355867982,-0.025194840505719185,-0.037796471267938614,-0.04762676730751991,-0.05892699584364891,-0.04326390102505684,-0.03560624271631241,-0.04045356437563896,-0.03781672567129135,-0.03362263739109039,-0.05302394926548004
0.041381143033504486,0.028396164998412132,0.02545165829360485,0.04350735992193222,0.04724469780921936,0.03330821171402931,0.035421837121248245,0.044006314128637314,0.032042644917964935,0.05584476888179779,0.07168544083833694,0.046295177191495895,0.019668469205498695,0.04528975114226341,-0.019621700048446655,0.04907457157969475,0.029530946165323257,0.00881090946495533,-0.0029124256689101458,0.029529446735978127,0.03529058024287224
-0.04176103323698044,0.03271578252315521,-0.0595904104411602,0.0031887993682175875,-0.025642504915595055,-0.03692147880792618,-0.04225951060652733,-0.06456870585680008,-0.008981089107692242,-0.04945766553282738,-0.04913625121116638,-0.0467592217028141,0.003175494959577918,-0.05436919257044792,-0.016743438318371773,-0.06262276321649551,-0.020950375124812126,-0.06742260605096817,-0.020416850224137306,-0.02342952974140644,-0.01259538996964693
-0.0545145682990551,0.011252245865762234,-0.03126845508813858,-0.01935318112373352,-0.024753635749220848,-0.04262128099799156,-0.05041109398007393,0.03659266233444214,0.045789338648319244,0.026226693764328957,-0.024935204535722733,-0.014467243105173111,0.03064429946243763,-0.030676688998937607,-0.00012790663458872586,0.009784807451069355,0.00668204203248024,-0.02159055881202221,-0.018101844936609268,-0.03274552524089813,0.02039043791592121
0.01613186113536358,0.04784151911735535,0.00018098110740538687,-0.0029751956462860107,0.042046163231134415,-0.037099599838256836,-0.03367890045046806,0.01421182882040739,0.00846806075423956,0.037531301379203796,0.024790994822978973,-0.02660061977803707,-0.003435104852542281,0.00679614907130599,0.020163308829069138,0.047448787838220596,-0.008149977773427963,0.01775972731411457,0.0026211829390376806,0.018592122942209244,-0.021917151287198067
0.0014330764533951879,-0.0069715771824121475,0.0019447531085461378,0.009737620130181313,-0.0006775937508791685,0.027023164555430412,0.009398451074957848,0.007518561091274023,-0.014401883818209171,0.026099516078829765,0.03972327709197998,0.08221761882305145,0.030259182676672935,0.02472670003771782,-0.023258212953805923,0.03233502432703972,0.04994894936680794,-0.024164875969290733,-0.002290734788402915,-0.030406558886170387,0.006543583702296019
0.023187007755041122,0.012130332179367542,-0.0031401810701936483,-0.02742265723645687,0.032080065459012985,-0.03521662950515747,-0.002872493816539645,-0.009770632721483707,-0.0013181123649701476,-0.008132253773510456,-0.045229472219944,-0.01674651727080345,0.008589481934905052,-0.022295666858553886,0.03240365907549858,0.008286979049444199,-0.0043098581954836845,-0.020671159029006958,0.01374067459255457,-0.040134530514478683,-0.009718121029436588
0.0001612211053725332,0.004985262174159288,-0.00784886535257101,0.0043364958837628365,0.0007112629828043282,-0.0046310885809361935,0.008728090673685074,0.03399088978767395,0.03849567845463753,0.022312473505735397,0.05301680788397789,0.008639400824904442,-0.007365359924733639,0.034168779850006104,0.016155404970049858,0.04362518712878227,0.03341412544250488,0.016104809939861298,0.011119491420686245,0.013674978166818619,-0.01968580111861229
